,id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob
61,61,14160,142.16,142.79999999999998, Wow.,"[50391, 24755, 13, 50423]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
62,62,14160,142.79999999999998,144.32, Did you get locked up when you went up top?,"[50423, 7731, 345, 651, 8970, 510, 618, 345, 1816, 510, 1353, 30, 50499]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
63,63,14160,144.32,151.2," No, the illegal crimes that we did, the first illegal crime involved four o'clock in the morning","[50499, 1400, 11, 262, 5293, 6741, 326, 356, 750, 11, 262, 717, 5293, 4065, 2950, 1440, 267, 6, 15750, 287, 262, 3329, 50843]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
64,64,14160,151.2,152.16, and a lot of bribery.,"[50843, 290, 257, 1256, 286, 37388, 13, 50891]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
65,65,14160,153.76,155.84, How much was it back in the day to get to the time?,"[50971, 1374, 881, 373, 340, 736, 287, 262, 1110, 284, 651, 284, 262, 640, 30, 51075]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
66,66,14160,155.84,158.0, This was like 1996.,"[51075, 770, 373, 588, 8235, 13, 51183]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
67,67,14160,158.0,159.04, Might even have been earlier.,"[51183, 24213, 772, 423, 587, 2961, 13, 51235]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
68,68,14160,159.04,160.56, It might have been 1994.,"[51235, 632, 1244, 423, 587, 9162, 13, 51311]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
69,69,14160,161.12,167.6, And we had a local guy who made contact with all the guards around the pyramid.,"[51339, 843, 356, 550, 257, 1957, 3516, 508, 925, 2800, 351, 477, 262, 10942, 1088, 262, 27944, 13, 51663]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
70,70,14160,167.6,168.64, We paid him money.,"[51663, 775, 3432, 683, 1637, 13, 51715]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
71,71,14160,168.64,169.84, I forget the exact amount.,"[51715, 314, 6044, 262, 2748, 2033, 13, 51775]",0.0,-0.23346843275912973,1.5579710144927537,0.002626960864290595
72,72,16984,169.84,171.28, He said he'd paid them off.,"[50363, 679, 531, 339, 1549, 3432, 606, 572, 13, 50435]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
73,73,16984,171.28,174.48," But then when we got to the base of the pyramid, we had to walk all the way around it,","[50435, 887, 788, 618, 356, 1392, 284, 262, 2779, 286, 262, 27944, 11, 356, 550, 284, 2513, 477, 262, 835, 1088, 340, 11, 50595]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
74,74,16984,174.48,178.0," which is a considerable distance, 750 feet along each side.","[50595, 543, 318, 257, 11091, 5253, 11, 19683, 3625, 1863, 1123, 1735, 13, 50771]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
75,75,16984,178.0,181.36, We had to walk all the way around it and then we had to add more money to each of the guards,"[50771, 775, 550, 284, 2513, 477, 262, 835, 1088, 340, 290, 788, 356, 550, 284, 751, 517, 1637, 284, 1123, 286, 262, 10942, 50939]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
76,76,16984,181.36,182.32, of the four corners.,"[50939, 286, 262, 1440, 14371, 13, 50987]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
77,77,16984,183.28,188.56," And then we went up and my advice to anybody who's climbing the Great Pyramid,","[51035, 843, 788, 356, 1816, 510, 290, 616, 5608, 284, 9599, 508, 338, 14281, 262, 3878, 41450, 11, 51299]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
78,78,16984,188.56,191.28," which is pretty much impossible these days, either legally or legally,","[51299, 543, 318, 2495, 881, 5340, 777, 1528, 11, 2035, 11119, 393, 11119, 11, 51435]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
79,79,16984,191.28,195.36, has got up the southwest corner because the southwest corner is pretty intact.,"[51435, 468, 1392, 510, 262, 26283, 5228, 780, 262, 26283, 5228, 318, 2495, 16572, 13, 51639]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
80,80,16984,195.36,196.96, It's pretty much a straight line.,"[51639, 632, 338, 2495, 881, 257, 3892, 1627, 13, 51719]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
81,81,16984,196.96,198.72, You can follow it all the way to the...,"[51719, 921, 460, 1061, 340, 477, 262, 835, 284, 262, 986, 51807]",0.0,-0.1388747520696104,1.8881789137380192,0.009035425260663033
82,82,19872,199.2,200.72, What is the entrance on?,"[50387, 1867, 318, 262, 10384, 319, 30, 50463]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
83,83,19872,200.72,201.6, North side.,"[50463, 2258, 1735, 13, 50507]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
84,84,19872,201.6,202.32, That's north.,"[50507, 1320, 338, 5093, 13, 50543]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
85,85,19872,202.32,202.8, Yeah.,"[50543, 9425, 13, 50567]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
86,86,19872,202.8,203.52, So south...,"[50567, 1406, 5366, 986, 50603]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
87,87,19872,204.08,204.96, The opposite side.,"[50631, 383, 6697, 1735, 13, 50675]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
88,88,19872,204.96,206.48," And the south-south west, yeah.","[50675, 843, 262, 5366, 12, 35782, 7421, 11, 10194, 13, 50751]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
89,89,19872,206.48,207.44," Yeah, yeah, yeah.","[50751, 9425, 11, 10194, 11, 10194, 13, 50799]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
90,90,19872,207.44,208.96, Which is the opposite side to the Great Sphinx.,"[50799, 9022, 318, 262, 6697, 1735, 284, 262, 3878, 45368, 28413, 13, 50875]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
91,91,19872,210.64,212.0, And then nobody's looking at you.,"[50959, 843, 788, 8168, 338, 2045, 379, 345, 13, 51027]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
92,92,19872,212.0,213.04," Well, it's good for that.","[51027, 3894, 11, 340, 338, 922, 329, 326, 13, 51079]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
93,93,19872,213.04,214.4, That's what's in your face and he's the first place.,"[51079, 1320, 338, 644, 338, 287, 534, 1986, 290, 339, 338, 262, 717, 1295, 13, 51147]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
94,94,19872,214.4,215.68, But then after we got the most out of it.,"[51147, 887, 788, 706, 356, 1392, 262, 749, 503, 286, 340, 13, 51211]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
95,95,19872,215.68,217.28, We were a few courses up.,"[51211, 775, 547, 257, 1178, 10902, 510, 13, 51291]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
96,96,19872,217.28,219.2, Another guard turned up with a shotgun.,"[51291, 6023, 4860, 2900, 510, 351, 257, 18607, 13, 51387]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
97,97,19872,219.2,220.88," I don't think it would have reached us from that distance,","[51387, 314, 836, 470, 892, 340, 561, 423, 4251, 514, 422, 326, 5253, 11, 51471]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
98,98,19872,220.88,222.4, but they were threats.,"[51471, 475, 484, 547, 7432, 13, 51547]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
99,99,19872,222.4,224.96, And we had to promise to pay him more money.,"[51547, 843, 356, 550, 284, 6991, 284, 1414, 683, 517, 1637, 13, 51675]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
100,100,19872,224.96,226.07999999999998, So he points the shotgun.,"[51675, 1406, 339, 2173, 262, 18607, 13, 51731]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
101,101,19872,226.07999999999998,226.88," Yeah, kind of.","[51731, 9425, 11, 1611, 286, 13, 51771]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
102,102,19872,226.88,227.68, He's threatening you.,"[51771, 679, 338, 11123, 345, 13, 51811]",0.0,-0.30409191309479233,1.7633136094674555,0.01249705720692873
103,103,22768,227.76000000000002,228.72," You guys go, we'll pay you.","[50367, 921, 3730, 467, 11, 356, 1183, 1414, 345, 13, 50415]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
104,104,22768,228.72,230.16," And he's like, okay, well, now you can be on.","[50415, 843, 339, 338, 588, 11, 8788, 11, 880, 11, 783, 345, 460, 307, 319, 13, 50487]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
105,105,22768,230.16,231.92000000000002," Basically, yeah, we did a deal that we'd pay","[50487, 20759, 11, 10194, 11, 356, 750, 257, 1730, 326, 356, 1549, 1414, 50575]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
106,106,22768,231.92000000000002,232.88, and when we came down.,"[50575, 290, 618, 356, 1625, 866, 13, 50623]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
107,107,22768,233.52,234.32, And...,"[50655, 843, 986, 50695]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
108,108,22768,234.32,234.88, Did you?,"[50695, 7731, 345, 30, 50723]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
109,109,22768,234.88,235.68," Yeah, we did, yeah.","[50723, 9425, 11, 356, 750, 11, 10194, 13, 50763]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
110,110,22768,235.68,236.16, Okay.,"[50763, 16805, 13, 50787]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
111,111,22768,236.16,236.24," Yeah, yeah.","[50787, 9425, 11, 10194, 13, 50791]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
112,112,22768,236.24,237.44, It's good to keep your promises.,"[50791, 632, 338, 922, 284, 1394, 534, 10497, 13, 50851]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
113,113,22768,237.44,238.64000000000001, And then we climb...,"[50851, 843, 788, 356, 12080, 986, 50911]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
114,114,22768,238.64000000000001,240.16, Do you remember how much you paid?,"[50911, 2141, 345, 3505, 703, 881, 345, 3432, 30, 50987]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
115,115,22768,240.16,241.12, I actually don't.,"[50987, 314, 1682, 836, 470, 13, 51035]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
116,116,22768,242.32,247.12," Back in the day, I guess it was probably 1994.","[51095, 5157, 287, 262, 1110, 11, 314, 4724, 340, 373, 2192, 9162, 13, 51335]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
117,117,22768,248.24,250.16, It would have seemed a lot to me at that time.,"[51391, 632, 561, 423, 3947, 257, 1256, 284, 502, 379, 326, 640, 13, 51487]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
118,118,22768,250.72,253.12, But it also seemed worth it.,"[51515, 887, 340, 635, 3947, 2861, 340, 13, 51635]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
119,119,22768,253.12,254.4, It was a fantastic adventure.,"[51635, 632, 373, 257, 9623, 8855, 13, 51699]",0.0,-0.23409122491032822,1.625,0.0026661776937544346
120,120,25440,255.36,259.52, Starting in the dark or just the beginning of dawn light,"[50411, 17962, 287, 262, 3223, 393, 655, 262, 3726, 286, 17577, 1657, 50619]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
121,121,25440,259.52,262.0," and climbing up to the top,","[50619, 290, 14281, 510, 284, 262, 1353, 11, 50743]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
122,122,25440,262.56,265.52, taking shelter at various points behind bits,"[50771, 2263, 11772, 379, 2972, 2173, 2157, 10340, 50919]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
123,123,25440,265.52,267.28000000000003," as other guards appeared,","[50919, 355, 584, 10942, 4120, 11, 51007]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
124,124,25440,268.24,270.0, finally getting to the top.,"[51055, 3443, 1972, 284, 262, 1353, 13, 51143]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
125,125,25440,271.04,274.48, And then the light coming up and just this majestic view.,"[51195, 843, 788, 262, 1657, 2406, 510, 290, 655, 428, 45308, 1570, 13, 51367]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
126,126,25440,274.48,275.84000000000003," Oh, it seems so sun-arised.","[51367, 3966, 11, 340, 2331, 523, 4252, 12, 283, 1417, 13, 51435]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
127,127,25440,275.84000000000003,277.12," And the top, the top, the pyramid.","[51435, 843, 262, 1353, 11, 262, 1353, 11, 262, 27944, 13, 51499]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
128,128,25440,277.12,277.92, The pyramid here.,"[51499, 383, 27944, 994, 13, 51539]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
129,129,25440,277.92,280.08," And the second pyramid to your south,","[51539, 843, 262, 1218, 27944, 284, 534, 5366, 11, 51647]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
130,130,25440,280.08,282.48, it's just an amazing thing to see.,"[51647, 340, 338, 655, 281, 4998, 1517, 284, 766, 13, 51767]",0.0,-0.3478600831158393,1.747787610619469,0.00154519930947572
131,131,28248,282.48,283.76, And it was an amazing experience.,"[50363, 843, 340, 373, 281, 4998, 1998, 13, 50427]",0.0,-0.15051344224623034,1.6723549488054608,0.001022858894430101
132,132,28248,283.76,286.88, I would regard it as one of the peak experiences of my life.,"[50427, 314, 561, 2754, 340, 355, 530, 286, 262, 9103, 6461, 286, 616, 1204, 13, 50583]",0.0,-0.15051344224623034,1.6723549488054608,0.001022858894430101
133,133,28248,288.08000000000004,290.96000000000004," I did have one other illegal climb,","[50643, 314, 750, 423, 530, 584, 5293, 12080, 11, 50787]",0.0,-0.15051344224623034,1.6723549488054608,0.001022858894430101
134,134,28248,291.52000000000004,293.12, which was just fortunate.,"[50815, 543, 373, 655, 20200, 13, 50895]",0.0,-0.15051344224623034,1.6723549488054608,0.001022858894430101
135,135,28248,293.12,293.6, It was...,"[50895, 632, 373, 986, 50919]",0.0,-0.15051344224623034,1.6723549488054608,0.001022858894430101
