,id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob
31,31,8432,103.47999999999999,108.6, It needs to only be engineering taught in school and everything else needs to be,"[51321, 632, 2476, 284, 691, 307, 8705, 7817, 287, 1524, 290, 2279, 2073, 2476, 284, 307, 51577]",0.0,-0.16498453720756198,1.8223350253807107,0.015214264392852783
32,32,8432,108.6,109.44, recessed.,"[51577, 664, 6676, 13, 51619]",0.0,-0.16498453720756198,1.8223350253807107,0.015214264392852783
33,33,10944,109.88,110.92, Nothing at all.,"[50385, 10528, 379, 477, 13, 50437]",0.0,-0.15330532109625986,1.6563706563706564,0.0009858844568952918
34,34,10944,111.12,117.92, Any force subjective information is just to weaken and indoctrinate our species.,"[50447, 4377, 2700, 19088, 1321, 318, 655, 284, 13813, 290, 41201, 4559, 674, 4693, 13, 50787]",0.0,-0.15330532109625986,1.6563706563706564,0.0009858844568952918
35,35,10944,117.96,119.24, And that's what schools do now.,"[50789, 843, 326, 338, 644, 4266, 466, 783, 13, 50853]",0.0,-0.15330532109625986,1.6563706563706564,0.0009858844568952918
36,36,10944,119.75999999999999,125.68," As an engineer, I love here you say that, but to push back history is not the","[50879, 1081, 281, 11949, 11, 314, 1842, 994, 345, 910, 326, 11, 475, 284, 4574, 736, 2106, 318, 407, 262, 51175]",0.0,-0.15330532109625986,1.6563706563706564,0.0009858844568952918
37,37,10944,125.68,129.12," interpretation of history might be subjective, but history has some facts.","[51175, 10794, 286, 2106, 1244, 307, 19088, 11, 475, 2106, 468, 617, 6419, 13, 51347]",0.0,-0.15330532109625986,1.6563706563706564,0.0009858844568952918
38,38,10944,129.4,132.96, And they're useful to give a grounding to the way you do engineering.,"[51361, 843, 484, 821, 4465, 284, 1577, 257, 48459, 284, 262, 835, 345, 466, 8705, 13, 51539]",0.0,-0.15330532109625986,1.6563706563706564,0.0009858844568952918
39,39,10944,133.07999999999998,139.4," I don't 100% believe in anything, any concept of the future or any concept of","[51545, 314, 836, 470, 1802, 4, 1975, 287, 1997, 11, 597, 3721, 286, 262, 2003, 393, 597, 3721, 286, 51861]",0.0,-0.15330532109625986,1.6563706563706564,0.0009858844568952918
40,40,13940,139.4,142.36," history, because history was just written by the victors.","[50363, 2106, 11, 780, 2106, 373, 655, 3194, 416, 262, 2210, 669, 13, 50511]",0.0,-0.1959370730216043,1.6944444444444444,0.0014541452983394265
41,41,13940,142.92000000000002,143.24, Yeah.,"[50539, 9425, 13, 50555]",0.0,-0.1959370730216043,1.6944444444444444,0.0014541452983394265
42,42,13940,143.4,149.44," So if I see stuff happen on the day that later that day is reported wrong, so","[50563, 1406, 611, 314, 766, 3404, 1645, 319, 262, 1110, 326, 1568, 326, 1110, 318, 2098, 2642, 11, 523, 50865]",0.0,-0.1959370730216043,1.6944444444444444,0.0014541452983394265
43,43,13940,149.44,152.24, how wrong is something reported 1000 years ago?,"[50865, 703, 2642, 318, 1223, 2098, 8576, 812, 2084, 30, 51005]",0.0,-0.1959370730216043,1.6944444444444444,0.0014541452983394265
44,44,13940,152.8,156.88, And why will we argue about something that's not in the now?,"[51033, 843, 1521, 481, 356, 7267, 546, 1223, 326, 338, 407, 287, 262, 783, 30, 51237]",0.0,-0.1959370730216043,1.6944444444444444,0.0014541452983394265
45,45,13940,157.20000000000002,163.0, Because that's the only thing that everyone can agree upon is that it is now right now.,"[51253, 4362, 326, 338, 262, 691, 1517, 326, 2506, 460, 4236, 2402, 318, 326, 340, 318, 783, 826, 783, 13, 51543]",0.0,-0.1959370730216043,1.6944444444444444,0.0014541452983394265
46,46,13940,163.20000000000002,163.48000000000002, Yeah.,"[51553, 9425, 13, 51567]",0.0,-0.1959370730216043,1.6944444444444444,0.0014541452983394265
47,47,13940,163.48000000000002,165.84, You trying not to make the mistakes of the past.,"[51567, 921, 2111, 407, 284, 787, 262, 10135, 286, 262, 1613, 13, 51685]",0.0,-0.1959370730216043,1.6944444444444444,0.0014541452983394265
48,48,13940,166.28,168.08, That's the usefulness of history.,"[51707, 1320, 338, 262, 37496, 286, 2106, 13, 51797]",0.0,-0.1959370730216043,1.6944444444444444,0.0014541452983394265
49,49,16808,168.08,171.44000000000003, The limited usefulness of the biggest mistake from the past that we keep,"[50363, 383, 3614, 37496, 286, 262, 4094, 7457, 422, 262, 1613, 326, 356, 1394, 50531]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
50,50,16808,171.44000000000003,176.44," making is looking at the past too much, giving too much value to the past too much","[50531, 1642, 318, 2045, 379, 262, 1613, 1165, 881, 11, 3501, 1165, 881, 1988, 284, 262, 1613, 1165, 881, 50781]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
51,51,16808,176.44,177.16000000000003, value to the past.,"[50781, 1988, 284, 262, 1613, 13, 50817]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
52,52,16808,177.16000000000003,179.68, We are now we are now we are here.,"[50817, 775, 389, 783, 356, 389, 783, 356, 389, 994, 13, 50943]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
53,53,16808,179.68,180.96, We are one species.,"[50943, 775, 389, 530, 4693, 13, 51007]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
54,54,16808,181.28,182.32000000000002, We are one race.,"[51023, 775, 389, 530, 3234, 13, 51075]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
55,55,16808,183.32000000000002,190.12, We're here and it's time and the leadership is changing because you have Elon,"[51125, 775, 821, 994, 290, 340, 338, 640, 290, 262, 5531, 318, 5609, 780, 345, 423, 32451, 51465]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
56,56,16808,190.52,192.36," as a leader, yay as a leader.","[51485, 355, 257, 3554, 11, 331, 323, 355, 257, 3554, 13, 51577]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
57,57,16808,192.36,193.60000000000002, And we're the top leaders.,"[51577, 843, 356, 821, 262, 1353, 2766, 13, 51639]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
58,58,16808,194.12,195.84, We're more influential than the presidents.,"[51665, 775, 821, 517, 14212, 621, 262, 19033, 13, 51751]",0.0,-0.17990237324177719,1.8888888888888888,0.001729833660647273
59,59,19584,196.72,197.88, So you're a human being.,"[50407, 1406, 345, 821, 257, 1692, 852, 13, 50465]",0.0,-0.24355020194218077,1.8458498023715415,0.00372090726159513
60,60,19584,199.44,203.6, With engineering challenges before you with a stunt player with Parlor.,"[50543, 2080, 8705, 6459, 878, 345, 351, 257, 25756, 2137, 351, 2547, 4685, 13, 50751]",0.0,-0.24355020194218077,1.8458498023715415,0.00372090726159513
61,61,19584,204.6,206.92000000000002, What's the hardest thing in front of you on the engineering front?,"[50801, 1867, 338, 262, 17612, 1517, 287, 2166, 286, 345, 319, 262, 8705, 2166, 30, 50917]",0.0,-0.24355020194218077,1.8458498023715415,0.00372090726159513
62,62,19584,206.92000000000002,212.24, That's the first sentence that any of our species needs to hear when they're born.,"[50917, 1320, 338, 262, 717, 6827, 326, 597, 286, 674, 4693, 2476, 284, 3285, 618, 484, 821, 4642, 13, 51183]",0.0,-0.24355020194218077,1.8458498023715415,0.00372090726159513
63,63,19584,212.92000000000002,217.2, You are a human being when engineering challenges and I consider,"[51217, 921, 389, 257, 1692, 852, 618, 8705, 6459, 290, 314, 2074, 51431]",0.0,-0.24355020194218077,1.8458498023715415,0.00372090726159513
64,64,19584,218.12,220.92000000000002, considered challenges to be opportunities in front of you.,"[51477, 3177, 6459, 284, 307, 6443, 287, 2166, 286, 345, 13, 51617]",0.0,-0.24355020194218077,1.8458498023715415,0.00372090726159513
65,65,19584,220.92000000000002,221.28, Yeah.,"[51617, 9425, 13, 51635]",0.0,-0.24355020194218077,1.8458498023715415,0.00372090726159513
66,66,19584,221.28,223.72, Literally like let me see a piece of your I need to write that down.,"[51635, 48414, 588, 1309, 502, 766, 257, 3704, 286, 534, 314, 761, 284, 3551, 326, 866, 13, 51757]",0.0,-0.24355020194218077,1.8458498023715415,0.00372090726159513
67,67,19584,223.72,224.56, That's the beginning.,"[51757, 1320, 338, 262, 3726, 13, 51799]",0.0,-0.24355020194218077,1.8458498023715415,0.00372090726159513
68,68,22456,224.56,227.08, That's a good one of our new species Constitution.,"[50363, 1320, 338, 257, 922, 530, 286, 674, 649, 4693, 7965, 13, 50489]",0.0,-0.5319398641586304,1.3146853146853146,0.007310817018151283
69,69,22456,228.96,231.88," I'm going to do the paper like this white, put it in white screen.","[50583, 314, 1101, 1016, 284, 466, 262, 3348, 588, 428, 2330, 11, 1234, 340, 287, 2330, 3159, 13, 50729]",0.0,-0.5319398641586304,1.3146853146853146,0.007310817018151283
70,70,22456,232.12,233.56, This this for Ridley.,"[50741, 770, 428, 329, 39616, 13, 50813]",0.0,-0.5319398641586304,1.3146853146853146,0.007310817018151283
71,71,22456,236.72,239.6, You are.,"[50971, 921, 389, 13, 51115]",0.0,-0.5319398641586304,1.3146853146853146,0.007310817018151283
72,72,22456,241.36,244.44," No, let me like you are.","[51203, 1400, 11, 1309, 502, 588, 345, 389, 13, 51357]",0.0,-0.5319398641586304,1.3146853146853146,0.007310817018151283
73,73,22456,245.84,248.2, A being.,"[51427, 317, 852, 13, 51545]",0.0,-0.5319398641586304,1.3146853146853146,0.007310817018151283
74,74,22456,251.4,252.16, With.,"[51705, 2080, 13, 51743]",0.0,-0.5319398641586304,1.3146853146853146,0.007310817018151283
75,75,25456,255.0,255.56, In.,"[50385, 554, 13, 50413]",0.0,-0.50414362820712,1.3063063063063063,0.0017457616049796343
76,76,25456,258.0,259.96," Yeah, nearing.","[50535, 9425, 11, 37242, 13, 50633]",0.0,-0.50414362820712,1.3063063063063063,0.0017457616049796343
77,77,25456,262.2,262.96, Opportunities.,"[50745, 24922, 871, 13, 50783]",0.0,-0.50414362820712,1.3063063063063063,0.0017457616049796343
78,78,25456,264.28000000000003,266.88, What challenges opportunities.,"[50849, 1867, 6459, 6443, 13, 50979]",0.0,-0.50414362820712,1.3063063063063063,0.0017457616049796343
79,79,25456,269.32,269.88, I'm sorry.,"[51101, 314, 1101, 7926, 13, 51129]",0.0,-0.50414362820712,1.3063063063063063,0.0017457616049796343
80,80,25456,269.88,271.4, I don't spell as good as John Legend.,"[51129, 314, 836, 470, 4822, 355, 922, 355, 1757, 9883, 13, 51205]",0.0,-0.50414362820712,1.3063063063063063,0.0017457616049796343
81,81,25456,273.64,274.88, Opportunities.,"[51317, 24922, 871, 13, 51379]",0.0,-0.50414362820712,1.3063063063063063,0.0017457616049796343
82,82,25456,277.16,277.72, And.,"[51493, 843, 13, 51521]",0.0,-0.50414362820712,1.3063063063063063,0.0017457616049796343
83,83,25456,280.28,281.2, Before you.,"[51649, 7413, 345, 13, 51695]",0.0,-0.50414362820712,1.3063063063063063,0.0017457616049796343
84,84,28120,282.2,287.76, I like the before because it could mean actually mean forward or before you.,"[50413, 314, 588, 262, 878, 780, 340, 714, 1612, 1682, 1612, 2651, 393, 878, 345, 13, 50691]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
85,85,28120,287.76,288.68, This right here.,"[50691, 770, 826, 994, 13, 50737]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
86,86,28120,288.68,294.4," I've always said I'm the top five writer in human existence, but this is like this","[50737, 314, 1053, 1464, 531, 314, 1101, 262, 1353, 1936, 6260, 287, 1692, 6224, 11, 475, 428, 318, 588, 428, 51023]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
87,87,28120,294.4,297.2," right here is pushing me to like number four, number three.","[51023, 826, 994, 318, 7796, 502, 284, 588, 1271, 1440, 11, 1271, 1115, 13, 51163]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
88,88,28120,298.2,301.84, It's a good one because who would you say is the top in its top writer in human,"[51213, 632, 338, 257, 922, 530, 780, 508, 561, 345, 910, 318, 262, 1353, 287, 663, 1353, 6260, 287, 1692, 51395]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
89,89,28120,301.84,302.36, existence?,"[51395, 6224, 30, 51421]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
90,90,28120,302.36,302.8, We know who it is.,"[51421, 775, 760, 508, 340, 318, 13, 51443]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
91,91,28120,302.8,303.36, That's subjective.,"[51443, 1320, 338, 19088, 13, 51471]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
92,92,28120,303.36,304.36, Who's that?,"[51471, 5338, 338, 326, 30, 51521]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
93,93,28120,304.36,305.08, It's factual though.,"[51521, 632, 338, 27234, 996, 13, 51557]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
94,94,28120,305.08,308.12, It's like who's like who's the top person in tech history.,"[51557, 632, 338, 588, 508, 338, 588, 508, 338, 262, 1353, 1048, 287, 7261, 2106, 13, 51709]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
95,95,28120,308.84,310.0, It's not subjective.,"[51745, 632, 338, 407, 19088, 13, 51803]",0.0,-0.5383968353271484,1.8384615384615384,0.004468346480280161
96,96,31120,311.84,315.12," Wow, there's a non subjective answer.","[50395, 24755, 11, 612, 338, 257, 1729, 19088, 3280, 13, 50559]",0.0,-0.27402028349257007,1.6635071090047393,0.0031187785789370537
97,97,31120,316.03999999999996,323.59999999999997," To both of those, both of those people have influenced 30% of our existence.","[50605, 1675, 1111, 286, 883, 11, 1111, 286, 883, 661, 423, 12824, 1542, 4, 286, 674, 6224, 13, 50983]",0.0,-0.27402028349257007,1.6635071090047393,0.0031187785789370537
98,98,31120,323.59999999999997,327.68, So the influencers is the main metric of greatness.,"[50983, 1406, 262, 3057, 42288, 318, 262, 1388, 18663, 286, 27951, 13, 51187]",0.0,-0.27402028349257007,1.6635071090047393,0.0031187785789370537
99,99,31120,327.68,328.88," OK, one person.","[51187, 7477, 11, 530, 1048, 13, 51247]",0.0,-0.27402028349257007,1.6635071090047393,0.0031187785789370537
100,100,31120,328.88,332.59999999999997," Yeah, 30% of our language was the English language was written by them.","[51247, 9425, 11, 1542, 4, 286, 674, 3303, 373, 262, 3594, 3303, 373, 3194, 416, 606, 13, 51433]",0.0,-0.27402028349257007,1.6635071090047393,0.0031187785789370537
101,101,31120,332.59999999999997,335.84," The other person, 30% of the products we use was led by them.","[51433, 383, 584, 1048, 11, 1542, 4, 286, 262, 3186, 356, 779, 373, 2957, 416, 606, 13, 51595]",0.0,-0.27402028349257007,1.6635071090047393,0.0031187785789370537
102,102,31120,336.71999999999997,338.32, So they're talking about language.,"[51639, 1406, 484, 821, 3375, 546, 3303, 13, 51719]",0.0,-0.27402028349257007,1.6635071090047393,0.0031187785789370537
103,103,33832,338.48,342.08, But I'll shake spear and it was the product product product product.,"[50371, 887, 314, 1183, 13279, 17514, 290, 340, 373, 262, 1720, 1720, 1720, 1720, 13, 50551]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
104,104,33832,342.08,344.2, But but Steve Jobs.,"[50551, 887, 475, 6542, 19161, 13, 50657]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
105,105,33832,344.2,344.71999999999997, Yeah.,"[50657, 9425, 13, 50683]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
106,106,33832,346.28,351.04," You put Steve above like Elon's of the world because Steve is a designer, not.","[50761, 921, 1234, 6542, 2029, 588, 32451, 338, 286, 262, 995, 780, 6542, 318, 257, 11915, 11, 407, 13, 50999]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
107,107,33832,351.4,353.44," He's a designer engineer, but he's a designer.","[51017, 679, 338, 257, 11915, 11949, 11, 475, 339, 338, 257, 11915, 13, 51119]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
108,108,33832,353.44,355.6, He's a visionary in the design space.,"[51119, 679, 338, 257, 41740, 287, 262, 1486, 2272, 13, 51227]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
109,109,33832,355.84,358.15999999999997," Well, I would lean to him because I'm not an engineer, right?","[51239, 3894, 11, 314, 561, 10904, 284, 683, 780, 314, 1101, 407, 281, 11949, 11, 826, 30, 51355]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
110,110,33832,358.15999999999997,359.76, So I'm more like then you're an engineer.,"[51355, 1406, 314, 1101, 517, 588, 788, 345, 821, 281, 11949, 13, 51435]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
111,111,33832,359.76,362.88," If Steve is an engineer, you're an engineer, essentially.","[51435, 1002, 6542, 318, 281, 11949, 11, 345, 821, 281, 11949, 11, 6986, 13, 51591]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
112,112,33832,363.24,367.76," He's a cultural engineer, like the people who run the emotions of the world","[51609, 679, 338, 257, 6467, 11949, 11, 588, 262, 661, 508, 1057, 262, 10825, 286, 262, 995, 51835]",0.0,-0.2618673849796903,1.9682539682539681,0.01607528328895569
113,113,36776,367.76,372.59999999999997, and run the world off of people's emotions right now are social engineers.,"[50363, 290, 1057, 262, 995, 572, 286, 661, 338, 10825, 826, 783, 389, 1919, 12037, 13, 50605]",0.0,-0.28637889453342985,1.5960784313725491,0.000847240153234452
114,114,36776,373.0,377.68," And social engineering is so important, like, like city design.","[50625, 843, 1919, 8705, 318, 523, 1593, 11, 588, 11, 588, 1748, 1486, 13, 50859]",0.0,-0.28637889453342985,1.5960784313725491,0.000847240153234452
115,115,36776,377.71999999999997,379.64, There's a fancier word for that.,"[50861, 1318, 338, 257, 39980, 959, 1573, 329, 326, 13, 50957]",0.0,-0.28637889453342985,1.5960784313725491,0.000847240153234452
116,116,36776,379.64,385.24, But I was I was an oxner last night to see Anthony Jeslenick.,"[50957, 887, 314, 373, 314, 373, 281, 12018, 1008, 938, 1755, 284, 766, 9953, 4804, 11925, 624, 13, 51237]",0.0,-0.28637889453342985,1.5960784313725491,0.000847240153234452
117,117,36776,385.96,391.2, And I got to find out what his opening joke was because I'm doing interviews and I'm,"[51273, 843, 314, 1392, 284, 1064, 503, 644, 465, 4756, 9707, 373, 780, 314, 1101, 1804, 9299, 290, 314, 1101, 51535]",0.0,-0.28637889453342985,1.5960784313725491,0.000847240153234452
118,118,36776,391.2,392.2, thinking I'm funny.,"[51535, 3612, 314, 1101, 8258, 13, 51585]",0.0,-0.28637889453342985,1.5960784313725491,0.000847240153234452
119,119,36776,393.08,396.48, And I like that he said he's just kept on saying 20 year in a verse.,"[51629, 843, 314, 588, 326, 339, 531, 339, 338, 655, 4030, 319, 2282, 1160, 614, 287, 257, 18527, 13, 51799]",0.0,-0.28637889453342985,1.5960784313725491,0.000847240153234452
120,120,39648,396.52000000000004,397.88, I've been doing this for 20 years.,"[50365, 314, 1053, 587, 1804, 428, 329, 1160, 812, 13, 50433]",0.0,-0.13997022807598114,1.6346863468634687,0.0007002947968430817
121,121,39648,398.52000000000004,403.08000000000004, And his opening joke was so high level.,"[50465, 843, 465, 4756, 9707, 373, 523, 1029, 1241, 13, 50693]",0.0,-0.13997022807598114,1.6346863468634687,0.0007002947968430817
122,122,39648,403.36,405.0, I realized that I wasn't funny.,"[50707, 314, 6939, 326, 314, 2492, 470, 8258, 13, 50789]",0.0,-0.13997022807598114,1.6346863468634687,0.0007002947968430817
123,123,39648,405.52000000000004,409.32, I realized that this dude is a professional at what he does.,"[50815, 314, 6939, 326, 428, 18396, 318, 257, 4708, 379, 644, 339, 857, 13, 51005]",0.0,-0.13997022807598114,1.6346863468634687,0.0007002947968430817
124,124,39648,409.32,410.68, And so many things are subjective.,"[51005, 843, 523, 867, 1243, 389, 19088, 13, 51073]",0.0,-0.13997022807598114,1.6346863468634687,0.0007002947968430817
125,125,39648,410.68,411.64000000000004, I always talk about this.,"[51073, 314, 1464, 1561, 546, 428, 13, 51121]",0.0,-0.13997022807598114,1.6346863468634687,0.0007002947968430817
126,126,39648,411.64000000000004,415.20000000000005," It's like, you know, and people are arguing to like, it's Emily Radikowski,","[51121, 632, 338, 588, 11, 345, 760, 11, 290, 661, 389, 11810, 284, 588, 11, 340, 338, 17608, 5325, 1134, 12079, 11, 51299]",0.0,-0.13997022807598114,1.6346863468634687,0.0007002947968430817
127,127,39648,415.24,418.0," the hottest, you know, person.","[51301, 262, 26896, 11, 345, 760, 11, 1048, 13, 51439]",0.0,-0.13997022807598114,1.6346863468634687,0.0007002947968430817
